,,reaction_id,smiles,reaction_core,activation_energy
3420,3420,3420,[N:1]#[C:2][CH2:3][C@H:4]([NH2:5])[Cl:6].[F-:7],"[[5, 3, 6]]",18.449095037774235
3421,3421,3421,[CH3:1][CH2:2][C@H:3]([NH2:4])[F:5].[H-:6],"[[4, 2, 5]]",28.283703539692656
3422,3422,3422,[CH3:1][CH2:2][C@H:3]([NH2:4])[F:5].[Cl-:6],"[[4, 2, 5]]",51.70108291475661
3423,3423,3423,[CH3:1][CH2:2][C@H:3]([NH2:4])[Cl:5].[F-:6],"[[4, 2, 5]]",7.980793273555037
3424,3424,3424,[NH2:1][CH2:2][C@H:3]([NH2:4])[F:5].[H-:6],"[[4, 2, 5]]",32.774534796727
3425,3425,3425,[NH2:1][CH2:2][C@H:3]([NH2:4])[F:5].[F-:6],"[[4, 2, 5]]",35.12672802963573
3426,3426,3426,[NH2:1][C@H:2]([F:3])[CH2:4][N+:5](=[O:6])[O-:7].[F-:8],"[[2, 1, 7]]",29.254725760347466
3427,3427,3427,[NH2:1][C@H:2]([F:3])[CH2:4][N+:5](=[O:6])[O-:7].[Cl-:8],"[[2, 1, 7]]",46.89598570598242
3428,3428,3428,[NH2:1][C@H:2]([F:3])[CH2:4][N+:5](=[O:6])[O-:7].[Br-:8],"[[2, 1, 7]]",50.96877556717396
3429,3429,3429,[NH2:1][C@H:2]([Cl:3])[CH2:4][N+:5](=[O:6])[O-:7].[H-:8],"[[2, 1, 7]]",15.373213211055983
3430,3430,3430,[NH2:1][C@H:2]([Cl:3])[CH2:4][N+:5](=[O:6])[O-:7].[F-:8],"[[2, 1, 7]]",18.356595567353583
3431,3431,3431,[NH2:1][C@H:2]([Br:3])[CH2:4][N+:5](=[O:6])[O-:7].[H-:8],"[[2, 1, 7]]",13.981591380860266
3432,3432,3432,[NH2:1][C@H:2]([F:3])[CH:4]([N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[2, 1, 10]]",24.36469593638176
3433,3433,3433,[NH2:1][C@H:2]([F:3])[CH:4]([N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[2, 1, 10]]",32.181581090763885
3434,3434,3434,[NH2:1][C@H:2]([F:3])[CH:4]([N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[Cl-:11],"[[2, 1, 10]]",46.9015572250076
3435,3435,3435,[NH2:1][C@H:2]([F:3])[CH:4]([N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[Br-:11],"[[2, 1, 10]]",52.799629072548846
3436,3436,3436,[NH2:1][C@H:2]([Br:3])[CH:4]([N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[2, 1, 10]]",6.595308544318278
3437,3437,3437,[N:1]#[C:2][C@H:3]([C@H:4]([NH2:5])[F:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 9]]",24.23312507913832
3438,3438,3438,[N:1]#[C:2][C@H:3]([C@H:4]([NH2:5])[F:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",28.616886663834794
3439,3439,3439,[N:1]#[C:2][C@H:3]([C@H:4]([NH2:5])[Cl:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",23.33985275642519
3440,3440,3440,[CH3:1][C@H:2]([C@H:3]([NH2:4])[F:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 8]]",28.359852489398648
3441,3441,3441,[CH3:1][C@H:2]([C@H:3]([NH2:4])[F:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[4, 2, 8]]",48.78190506383783
3442,3442,3442,[CH3:1][C@H:2]([C@H:3]([NH2:4])[F:5])[N+:6](=[O:7])[O-:8].[Br-:9],"[[4, 2, 8]]",51.22433836630292
3443,3443,3443,[CH3:1][C@H:2]([C@H:3]([NH2:4])[Cl:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 8]]",21.87697720290565
3444,3444,3444,[CH3:1][C@H:2]([C@H:3]([NH2:4])[Br:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 8]]",14.695198981819964
3445,3445,3445,[CH3:1][C@H:2]([C@H:3]([NH2:4])[Br:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 8]]",16.321930027726115
3446,3446,3446,[NH2:1][C@H:2]([C@H:3]([NH2:4])[F:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 8]]",34.35098706292922
3447,3447,3447,[NH2:1][C@H:2]([C@H:3]([NH2:4])[F:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 8]]",34.293565456313246
3448,3448,3448,[NH2:1][C@H:2]([C@H:3]([NH2:4])[Cl:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 8]]",15.071104882453389
3449,3449,3449,[N:1]#[C:2][CH2:3][C@H:4]([NH2:5])[F:6].[Cl-:7],"[[5, 3, 6]]",45.00400417657676
3450,3450,3450,[N:1]#[C:2][CH2:3][C@H:4]([NH2:5])[F:6].[Br-:7],"[[5, 3, 6]]",50.97948374098488
3451,3451,3451,[N:1]#[C:2][CH2:3][C@H:4]([NH2:5])[Cl:6].[H-:7],"[[5, 3, 6]]",12.128426742469388
3452,3452,3452,[N:1]#[C:2][CH2:3][C@H:4]([NH2:5])[Cl:6].[F-:7],"[[5, 3, 6]]",14.647157064664992
3453,3453,3453,[N:1]#[C:2][CH2:3][C@H:4]([NH2:5])[Br:6].[H-:7],"[[5, 3, 6]]",12.565399722808904
3454,3454,3454,[N:1]#[C:2][CH2:3][C@H:4]([NH2:5])[Br:6].[F-:7],"[[5, 3, 6]]",12.676390931875272
3455,3455,3455,[N:1]#[C:2][C@@H:3]([C@H:4]([NH2:5])[F:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 9]]",20.32899361379879
3456,3456,3456,[N:1]#[C:2][C@@H:3]([C@H:4]([NH2:5])[Cl:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",23.84967440400293
3457,3457,3457,[N:1]#[C:2][C@@H:3]([C@H:4]([NH2:5])[Br:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",21.12410473084478
3458,3458,3458,[N:1]#[C:2][CH:3]([C:4]#[N:5])[C@H:6]([NH2:7])[F:8].[F-:9],"[[7, 5, 8]]",31.04421438628006
3459,3459,3459,[N:1]#[C:2][CH:3]([C:4]#[N:5])[C@H:6]([NH2:7])[F:8].[Cl-:9],"[[7, 5, 8]]",45.60189631453081
3460,3460,3460,[N:1]#[C:2][CH:3]([C:4]#[N:5])[C@H:6]([NH2:7])[F:8].[Br-:9],"[[7, 5, 8]]",51.207680718234975
3461,3461,3461,[N:1]#[C:2][CH:3]([C:4]#[N:5])[C@H:6]([NH2:7])[Cl:8].[F-:9],"[[7, 5, 8]]",24.05392832117608
3462,3462,3462,[N:1]#[C:2][CH:3]([C:4]#[N:5])[C@H:6]([NH2:7])[Br:8].[F-:9],"[[7, 5, 8]]",18.569122356122858
3463,3463,3463,[CH3:1][C@@H:2]([C:3]#[N:4])[C@H:5]([NH2:6])[F:7].[H-:8],"[[6, 4, 7]]",27.18702936032716
3464,3464,3464,[CH3:1][C@@H:2]([C:3]#[N:4])[C@H:5]([NH2:6])[F:7].[F-:8],"[[6, 4, 7]]",30.28295813019361
3465,3465,3465,[CH3:1][C@@H:2]([C:3]#[N:4])[C@H:5]([NH2:6])[F:7].[Cl-:8],"[[6, 4, 7]]",48.04587193434964
3466,3466,3466,[CH3:1][C@@H:2]([C:3]#[N:4])[C@H:5]([NH2:6])[F:7].[Br-:8],"[[6, 4, 7]]",53.00969208580598
3467,3467,3467,[CH3:1][C@@H:2]([C:3]#[N:4])[C@H:5]([NH2:6])[Cl:7].[H-:8],"[[6, 4, 7]]",15.409401615730877
3468,3468,3468,[CH3:1][C@@H:2]([C:3]#[N:4])[C@H:5]([NH2:6])[Cl:7].[F-:8],"[[6, 4, 7]]",20.028813818041566
3469,3469,3469,[CH3:1][C@@H:2]([C:3]#[N:4])[C@H:5]([NH2:6])[Br:7].[H-:8],"[[6, 4, 7]]",13.982798409967964
3470,3470,3470,[CH3:1][C@@H:2]([C:3]#[N:4])[C@H:5]([NH2:6])[Br:7].[F-:8],"[[6, 4, 7]]",14.318384995315522
3471,3471,3471,[N:1]#[C:2][C@H:3]([NH2:4])[C@H:5]([NH2:6])[F:7].[H-:8],"[[6, 4, 7]]",36.73248344447745
3472,3472,3472,[N:1]#[C:2][C@H:3]([NH2:4])[C@H:5]([NH2:6])[F:7].[F-:8],"[[6, 4, 7]]",36.48840584785358
3473,3473,3473,[CH3:1][C@@H:2]([C@H:3]([NH2:4])[F:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 8]]",25.20152523088653
3474,3474,3474,[CH3:1][C@@H:2]([C@H:3]([NH2:4])[F:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 8]]",32.52813149379701
3475,3475,3475,[CH3:1][C@H:2]([C:3]#[N:4])[C@H:5]([NH2:6])[Cl:7].[H-:8],"[[6, 4, 7]]",14.680501666506698
3476,3476,3476,[CH3:1][C@H:2]([C:3]#[N:4])[C@H:5]([NH2:6])[Cl:7].[F-:8],"[[6, 4, 7]]",20.71659773286304
3477,3477,3477,[CH3:1][C@H:2]([C:3]#[N:4])[C@H:5]([NH2:6])[Br:7].[H-:8],"[[6, 4, 7]]",12.297782157677307
3478,3478,3478,[CH3:1][CH:2]([CH3:3])[C@H:4]([NH2:5])[Cl:6].[F-:7],"[[5, 3, 6]]",18.103488148289333
3479,3479,3479,[CH3:1][CH:2]([CH3:3])[C@H:4]([NH2:5])[Br:6].[F-:7],"[[5, 3, 6]]",11.704159290530631
3480,3480,3480,[CH3:1][C@H:2]([NH2:3])[C@H:4]([NH2:5])[F:6].[H-:7],"[[5, 3, 6]]",37.01509151873442
3481,3481,3481,[CH3:1][C@H:2]([NH2:3])[C@H:4]([NH2:5])[F:6].[F-:7],"[[5, 3, 6]]",43.442280075828045
3482,3482,3482,[NH2:1][CH2:2][C@H:3]([NH2:4])[F:5].[H-:6],"[[4, 2, 5]]",31.549067670406927
3483,3483,3483,[NH2:1][CH2:2][C@H:3]([NH2:4])[Cl:5].[H-:6],"[[4, 2, 5]]",17.439661543003528
3484,3484,3484,[NH2:1][C@H:2]([F:3])[C@H:4]([NH2:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[2, 1, 8]]",30.153134421367486
3485,3485,3485,[NH2:1][C@H:2]([F:3])[C@H:4]([NH2:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[2, 1, 8]]",57.27032992762806
3486,3486,3486,[N:1]#[C:2][C@@H:3]([NH2:4])[C@H:5]([NH2:6])[F:7].[H-:8],"[[6, 4, 7]]",27.597478110165767
3487,3487,3487,[N:1]#[C:2][C@@H:3]([NH2:4])[C@H:5]([NH2:6])[F:7].[F-:8],"[[6, 4, 7]]",36.977863407545854
3488,3488,3488,[N:1]#[C:2][C@@H:3]([NH2:4])[C@H:5]([NH2:6])[F:7].[Cl-:8],"[[6, 4, 7]]",53.56477645333611
3489,3489,3489,[N:1]#[C:2][C@@H:3]([NH2:4])[C@H:5]([NH2:6])[F:7].[Br-:8],"[[6, 4, 7]]",56.12772055054632
3490,3490,3490,[N:1]#[C:2][C@@H:3]([NH2:4])[C@H:5]([NH2:6])[Cl:7].[H-:8],"[[6, 4, 7]]",18.240287428877902
3491,3491,3491,[N:1]#[C:2][C@@H:3]([NH2:4])[C@H:5]([NH2:6])[Cl:7].[F-:8],"[[6, 4, 7]]",26.14591612243535
3492,3492,3492,[N:1]#[C:2][C@@H:3]([NH2:4])[C@H:5]([NH2:6])[Br:7].[H-:8],"[[6, 4, 7]]",17.01290115166482
3493,3493,3493,[N:1]#[C:2][C@@H:3]([NH2:4])[C@H:5]([NH2:6])[Br:7].[F-:8],"[[6, 4, 7]]",21.37537119432961
3494,3494,3494,[CH3:1][C@@H:2]([NH2:3])[C@H:4]([NH2:5])[F:6].[H-:7],"[[5, 3, 6]]",32.32045688319573
3495,3495,3495,[CH3:1][C@@H:2]([NH2:3])[C@H:4]([NH2:5])[F:6].[F-:7],"[[5, 3, 6]]",41.95042104090701
3496,3496,3496,[CH3:1][C@@H:2]([NH2:3])[C@H:4]([NH2:5])[F:6].[Cl-:7],"[[5, 3, 6]]",54.98384301720075
3497,3497,3497,[CH3:1][C@@H:2]([NH2:3])[C@H:4]([NH2:5])[F:6].[Br-:7],"[[5, 3, 6]]",57.11426214991637
3498,3498,3498,[CH3:1][C@@H:2]([NH2:3])[C@H:4]([NH2:5])[Br:6].[H-:7],"[[5, 3, 6]]",17.665177468474358
3499,3499,3499,[NH2:1][CH:2]([NH2:3])[C@H:4]([NH2:5])[F:6].[H-:7],"[[5, 3, 6]]",34.11146061266315
3500,3500,3500,[NH2:1][CH:2]([NH2:3])[C@H:4]([NH2:5])[F:6].[F-:7],"[[5, 3, 6]]",44.10399201616696
3501,3501,3501,[CH3:1][C@:2]([NH2:3])([F:4])[N+:5](=[O:6])[O-:7].[H-:8],"[[3, 1, 7]]",20.848058553041533
3502,3502,3502,[CH3:1][C@:2]([NH2:3])([Br:4])[N+:5](=[O:6])[O-:7].[F-:8],"[[3, 1, 7]]",16.8531970811419
3503,3503,3503,[NH2:1][C@:2]([F:3])([CH2:4][N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[2, 1, 10]]",13.428217482109725
3504,3504,3504,[N:1]#[C:2][CH2:3][C@:4]([NH2:5])([F:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 9]]",19.643948349161715
3505,3505,3505,[N:1]#[C:2][CH2:3][C@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 9]]",11.258193395607258
3506,3506,3506,[N:1]#[C:2][CH2:3][C@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",23.003181314395
3507,3507,3507,[N:1]#[C:2][CH2:3][C@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[5, 3, 9]]",37.60329462973978
3508,3508,3508,[N:1]#[C:2][CH2:3][C@:4]([NH2:5])([Br:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",20.40952905916385
3509,3509,3509,[N:1]#[C:2][CH2:3][C@:4]([NH2:5])([Br:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[5, 3, 9]]",34.23129945170621
3510,3510,3510,[CH3:1][CH2:2][C@:3]([NH2:4])([F:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 8]]",20.559693061493093
3511,3511,3511,[CH3:1][CH2:2][C@:3]([NH2:4])([F:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[4, 2, 8]]",51.03784336928916
3512,3512,3512,[CH3:1][CH2:2][C@:3]([NH2:4])([Cl:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 8]]",24.39342729077945
3513,3513,3513,[NH2:1][CH2:2][C@:3]([NH2:4])([Cl:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 8]]",24.190675300192108
3514,3514,3514,[NH2:1][CH2:2][C@:3]([NH2:4])([Br:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 8]]",21.751816434138323
3515,3515,3515,[NH2:1][CH2:2][C@:3]([NH2:4])([Br:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[4, 2, 8]]",34.2493034260752
3516,3516,3516,[NH2:1][C@:2]([F:3])([CH2:4][N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[2, 1, 10]]",13.457441617347708
3517,3517,3517,[NH2:1][C@:2]([F:3])([CH2:4][N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[Cl-:11],"[[2, 1, 10]]",50.50410835935183
3518,3518,3518,[NH2:1][C@:2]([Cl:3])([CH2:4][N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[2, 1, 10]]",26.55611941930124
3519,3519,3519,[NH2:1][C@:2]([Cl:3])([CH2:4][N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[Cl-:11],"[[2, 1, 10]]",40.89825349579935
3520,3520,3520,[N:1]#[C:2][C@@H:3]([N+:4](=[O:5])[O-:6])[C@:7]([NH2:8])([F:9])[N+:10](=[O:11])[O-:12].[Cl-:13],"[[8, 6, 12]]",44.67304309817477
3521,3521,3521,[CH3:1][C@@H:2]([N+:3](=[O:4])[O-:5])[C@:6]([NH2:7])([Cl:8])[N+:9](=[O:10])[O-:11].[F-:12],"[[7, 5, 11]]",25.026386596690177
3522,3522,3522,[NH2:1][C@@H:2]([N+:3](=[O:4])[O-:5])[C@:6]([NH2:7])([F:8])[N+:9](=[O:10])[O-:11].[H-:12],"[[7, 5, 11]]",17.68602726024279
3523,3523,3523,[NH2:1][C@@H:2]([N+:3](=[O:4])[O-:5])[C@:6]([NH2:7])([F:8])[N+:9](=[O:10])[O-:11].[F-:12],"[[7, 5, 11]]",38.38110539708715
3524,3524,3524,[N:1]#[C:2][CH2:3][C@:4]([NH2:5])([F:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 9]]",16.9616889257771
3525,3525,3525,[N:1]#[C:2][CH2:3][C@:4]([NH2:5])([F:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",24.77892911413713
3526,3526,3526,[N:1]#[C:2][CH2:3][C@:4]([NH2:5])([F:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[5, 3, 9]]",46.019794970012256
3527,3527,3527,[N:1]#[C:2][CH2:3][C@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 9]]",11.86196268901742
3528,3528,3528,[N:1]#[C:2][CH2:3][C@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",22.00341186871593
3529,3529,3529,[N:1]#[C:2][CH2:3][C@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[5, 3, 9]]",34.03486348257676
3530,3530,3530,[N:1]#[C:2][CH:3]([C:4]#[N:5])[C@:6]([NH2:7])([Cl:8])[N+:9](=[O:10])[O-:11].[F-:12],"[[7, 5, 11]]",26.36049903288726
3531,3531,3531,[N:1]#[C:2][CH:3]([C:4]#[N:5])[C@:6]([NH2:7])([Cl:8])[N+:9](=[O:10])[O-:11].[Cl-:12],"[[7, 5, 11]]",36.46422893413055
3532,3532,3532,[CH3:1][C@@H:2]([C:3]#[N:4])[C@:5]([NH2:6])([F:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[6, 4, 10]]",17.123964492272002
3533,3533,3533,[CH3:1][C@@H:2]([C:3]#[N:4])[C@:5]([NH2:6])([F:7])[N+:8](=[O:9])[O-:10].[Cl-:11],"[[6, 4, 10]]",47.94525056586672
3534,3534,3534,[CH3:1][C@@H:2]([C:3]#[N:4])[C@:5]([NH2:6])([Cl:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[6, 4, 10]]",25.451741527103604
3535,3535,3535,[CH3:1][C@@H:2]([C:3]#[N:4])[C@:5]([NH2:6])([Br:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[6, 4, 10]]",20.21433370478493
3536,3536,3536,[N:1]#[C:2][C@H:3]([NH2:4])[C@:5]([NH2:6])([F:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[6, 4, 10]]",28.57539398315769
3537,3537,3537,[N:1]#[C:2][C@H:3]([NH2:4])[C@:5]([NH2:6])([Cl:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[6, 4, 10]]",30.365496114446263
3538,3538,3538,[CH3:1][CH2:2][C@:3]([NH2:4])([F:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 8]]",23.26101144910927
3539,3539,3539,[CH3:1][CH2:2][C@:3]([NH2:4])([F:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 8]]",32.64486367760108
3540,3540,3540,[CH3:1][CH2:2][C@:3]([NH2:4])([Cl:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 8]]",25.22724928752924
3541,3541,3541,[CH3:1][C@H:2]([N+:3](=[O:4])[O-:5])[C@:6]([NH2:7])([F:8])[N+:9](=[O:10])[O-:11].[F-:12],"[[7, 5, 11]]",27.36484529581793
3542,3542,3542,[CH3:1][C@H:2]([C:3]#[N:4])[C@:5]([NH2:6])([F:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[6, 4, 10]]",17.893375970831016
3543,3543,3543,[CH3:1][C@H:2]([C:3]#[N:4])[C@:5]([NH2:6])([F:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[6, 4, 10]]",23.128951612755948
3544,3544,3544,[CH3:1][C@H:2]([C:3]#[N:4])[C@:5]([NH2:6])([Br:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[6, 4, 10]]",18.952880165643016
3545,3545,3545,[CH3:1][CH:2]([CH3:3])[C@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 9]]",12.838787310424705
3546,3546,3546,[CH3:1][CH:2]([CH3:3])[C@:4]([NH2:5])([Br:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",20.545552769599823
3547,3547,3547,[NH2:1][CH2:2][C@:3]([NH2:4])([F:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 8]]",31.926798548819946
3548,3548,3548,[NH2:1][CH2:2][C@:3]([NH2:4])([F:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[4, 2, 8]]",47.48790695297318
3549,3549,3549,[NH2:1][CH2:2][C@:3]([NH2:4])([F:5])[N+:6](=[O:7])[O-:8].[Br-:9],"[[4, 2, 8]]",51.17812905199545
3550,3550,3550,[NH2:1][CH2:2][C@:3]([NH2:4])([Cl:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 8]]",34.13902522069911
3551,3551,3551,[NH2:1][CH2:2][C@:3]([NH2:4])([Br:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 8]]",31.76819766288104
3552,3552,3552,[N:1]#[C:2][C@@H:3]([NH2:4])[C@:5]([NH2:6])([F:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[6, 4, 10]]",16.731294640260803
3553,3553,3553,[N:1]#[C:2][C@@H:3]([NH2:4])[C@:5]([NH2:6])([F:7])[N+:8](=[O:9])[O-:10].[Br-:11],"[[6, 4, 10]]",47.25817344571926
3554,3554,3554,[CH3:1][C@@H:2]([NH2:3])[C@:4]([NH2:5])([F:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 9]]",30.08599617858555
3555,3555,3555,[CH3:1][C@@H:2]([NH2:3])[C@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 9]]",20.788019763105584
3556,3556,3556,[NH2:1][CH:2]([NH2:3])[C@:4]([NH2:5])([F:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 9]]",29.90764590762429
3557,3557,3557,[NH2:1][CH:2]([NH2:3])[C@:4]([NH2:5])([Br:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",37.019255877674816
3558,3558,3558,[CH3:1][C@:2]([NH2:3])([F:4])[C:5]#[N:6].[H-:7],"[[3, 1, 6]]",23.54464604511167
3559,3559,3559,[CH3:1][C@:2]([NH2:3])([F:4])[C:5]#[N:6].[F-:7],"[[3, 1, 6]]",29.92418698556937
3560,3560,3560,[CH3:1][C@:2]([NH2:3])([F:4])[C:5]#[N:6].[Cl-:7],"[[3, 1, 6]]",49.79324840300394
3561,3561,3561,[CH3:1][C@:2]([NH2:3])([F:4])[C:5]#[N:6].[Br-:7],"[[3, 1, 6]]",51.73038822985937
3562,3562,3562,[N:1]#[C:2][C@@:3]([NH2:4])([F:5])[CH2:6][N+:7](=[O:8])[O-:9].[H-:10],"[[4, 2, 9]]",16.90625099542384
3563,3563,3563,[N:1]#[C:2][C@@:3]([NH2:4])([F:5])[CH2:6][N+:7](=[O:8])[O-:9].[F-:10],"[[4, 2, 9]]",28.18092346951499
3564,3564,3564,[N:1]#[C:2][C@@:3]([NH2:4])([Cl:5])[CH2:6][N+:7](=[O:8])[O-:9].[H-:10],"[[4, 2, 9]]",6.227348724369862
3565,3565,3565,[N:1]#[C:2][C@@:3]([NH2:4])([Cl:5])[CH2:6][N+:7](=[O:8])[O-:9].[F-:10],"[[4, 2, 9]]",22.422004051917234
3566,3566,3566,[N:1]#[C:2][C@@:3]([NH2:4])([Br:5])[CH2:6][N+:7](=[O:8])[O-:9].[F-:10],"[[4, 2, 9]]",19.2215828640892
3567,3567,3567,[N:1]#[C:2][CH2:3][C@:4]([NH2:5])([F:6])[C:7]#[N:8].[H-:9],"[[5, 3, 8]]",21.258255555360343
3568,3568,3568,[N:1]#[C:2][CH2:3][C@:4]([NH2:5])([F:6])[C:7]#[N:8].[F-:9],"[[5, 3, 8]]",29.052328943425003
3569,3569,3569,[N:1]#[C:2][CH2:3][C@:4]([NH2:5])([F:6])[C:7]#[N:8].[Cl-:9],"[[5, 3, 8]]",48.1414535090974
3570,3570,3570,[N:1]#[C:2][CH2:3][C@:4]([NH2:5])([Cl:6])[C:7]#[N:8].[F-:9],"[[5, 3, 8]]",20.058107428908567
3571,3571,3571,[N:1]#[C:2][CH2:3][C@:4]([NH2:5])([Br:6])[C:7]#[N:8].[F-:9],"[[5, 3, 8]]",17.96487578151795
3572,3572,3572,[N:1]#[C:2][CH2:3][C@:4]([NH2:5])([Br:6])[C:7]#[N:8].[Br-:9],"[[5, 3, 8]]",22.70030916884966
3573,3573,3573,[CH3:1][CH2:2][C@:3]([NH2:4])([F:5])[C:6]#[N:7].[H-:8],"[[4, 2, 7]]",21.68531583431449
3574,3574,3574,[CH3:1][CH2:2][C@:3]([NH2:4])([F:5])[C:6]#[N:7].[Cl-:8],"[[4, 2, 7]]",50.97788618567056
3575,3575,3575,[CH3:1][CH2:2][C@:3]([NH2:4])([F:5])[C:6]#[N:7].[Br-:8],"[[4, 2, 7]]",52.589193488980605
3576,3576,3576,[CH3:1][CH2:2][C@:3]([NH2:4])([Cl:5])[C:6]#[N:7].[F-:8],"[[4, 2, 7]]",19.666298887762427
3577,3577,3577,[CH3:1][CH2:2][C@:3]([NH2:4])([Br:5])[C:6]#[N:7].[F-:8],"[[4, 2, 7]]",17.800044874033254
3578,3578,3578,[N:1]#[C:2][C@@:3]([NH2:4])([Cl:5])[CH2:6][NH2:7].[F-:8],"[[4, 2, 7]]",21.567872103830982
3579,3579,3579,[N:1]#[C:2][C@@:3]([NH2:4])([F:5])[CH2:6][N+:7](=[O:8])[O-:9].[H-:10],"[[4, 2, 9]]",18.981175954587464
3580,3580,3580,[N:1]#[C:2][C@@:3]([NH2:4])([F:5])[CH2:6][N+:7](=[O:8])[O-:9].[Cl-:10],"[[4, 2, 9]]",48.19423520853537
3581,3581,3581,[N:1]#[C:2][C@@:3]([NH2:4])([F:5])[CH2:6][N+:7](=[O:8])[O-:9].[Br-:10],"[[4, 2, 9]]",50.352287320594776
3582,3582,3582,[N:1]#[C:2][C@@:3]([NH2:4])([Cl:5])[CH2:6][N+:7](=[O:8])[O-:9].[H-:10],"[[4, 2, 9]]",11.986786961708734
